Issue ID,Issue Labels,Issue URL,Issue Title,Issue create date,Issue closed date,PR ID,PR URL,PR Title,PR create date,PR closed date,Bug duration,Fix loc,Fix files,Fix modules,Bug priority,Reopen?
104601,"{'T-types', 'A-impl-trait', 'F-type_alias_impl_trait'}",https://github.com/rust-lang/rust/issues/104601,Rust does not normalize opaque types with escaping bound vars,2022-11-19T06:37:29Z,2023-06-29T18:18:49Z,113108,https://github.com/rust-lang/rust/pull/113108,Normalize opaques with late-bound vars again,2023-06-27 21:39,2023-06-29 18:18,222,119,"['project.rs', 'normalize.rs', 'codegen.rs', 'normalize-opaque-with-bound-vars.rs', 'normalize-opaque-with-bound-vars.rs']","['compiler/rustc_trait_selection/src/traits', 'compiler/rustc_trait_selection/src/traits/query', 'compiler/rustc_traits/src', 'tests/ui/async-await/in-trait', 'tests/ui/impl-trait']",,0
104312,"{'I-ICE', 'A-const-generics', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/104312,"ICE ""const parameter out of range"" with duplicated const param name in trait",2022-11-12T08:44:09Z,2022-12-06T00:47:04Z,105230,https://github.com/rust-lang/rust/pull/105230,Skip recording resolution for duplicated generic params.,2022-12-03 22:41,2022-12-06 00:47,23,21,"['late.rs', 'self-referential.rs', 'self-referential.stderr', 'duplicate-type-parameter.stderr']","['compiler/rustc_resolve/src', 'src/test/ui/const-generics/defaults', 'src/test/ui/const-generics/defaults', 'src/test/ui/duplicate']",,0
104141,"{'D-incorrect', 'T-compiler', 'C-bug', 'A-macros', 'A-const-generics', 'A-diagnostics'}",https://github.com/rust-lang/rust/issues/104141,Misleading unnecessary braces warning,2022-11-08T08:55:06Z,2022-12-27T13:04:06Z,105515,https://github.com/rust-lang/rust/pull/105515,Account for macros in const generics,2022-12-09 23:21,2022-12-27 13:04,49,7,"['unused.rs', 'unused_braces_macro.rs']","['compiler/rustc_lint/src', 'src/test/ui/lint']",,0
104044,"{'A-trait-system', 'A-const-generics', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/104044,min_const_generics infers the wrong type depending on trait bounds in scope,2022-11-06T09:38:57Z,2024-01-26T01:14:28Z,,,,,,445,,,,,0
104025,"{'regression-from-stable-to-nightly', 'C-bug', 'A-closures'}",https://github.com/rust-lang/rust/issues/104025,False E0644 closure/generator type that references itself; new in nightly-2022-11-05,2022-11-05T21:08:43Z,2022-11-07T16:33:12Z,104038,https://github.com/rust-lang/rust/pull/104038,Normalize types when deducing closure signature from supertraits,2022-11-06 02:01,2022-11-07 16:33,1,27,"['closure.rs', 'supertrait-hint-references-assoc-ty.rs']","['compiler/rustc_hir_typeck/src', 'src/test/ui/closures']",,0
104005,"{'A-lifetimes', 'I-unsound', 'T-types', 'S-bug-has-test', 'P-high', 'C-bug', 'regression-from-stable-to-stable'}",https://github.com/rust-lang/rust/issues/104005,function type params are not checked for well-formedness,2022-11-05T13:32:41Z,2024-01-17T04:40:16Z,120019,https://github.com/rust-lang/rust/pull/120019,fix fn/const items implied bounds and wf check (rebase),2024-01-16 08:28,2024-01-17 04:40,437,548,"['free_region_relations.rs', 'mod.rs', 'ascribe_user_type.rs', 'prove_predicate.rs', 'fn-item-check-trait-ref.rs', 'fn-item-check-trait-ref.stderr', 'fn-item-check-type-params.rs', 'fn-item-check-type-params.stderr', 'issue-59311.rs', 'issue-59311.stderr', 'implied-bounds-on-trait-hierarchy-1.rs', 'implied-bounds-on-trait-hierarchy-1.stderr', 'implied-bounds-on-trait-hierarchy-2.rs', 'issue_74400.rs', 'issue_74400.stderr', 'wf-nested.fail.stderr', 'wf-nested.pass_sound.stderr', 'wf-nested.rs', 'wf-associated-const.rs', 'wf-associated-const.stderr', 'wf-in-fn-type-implicit.rs', 'wf-static-method.rs', 'wf-static-method.stderr']","['compiler/rustc_borrowck/src/type_check', 'compiler/rustc_borrowck/src/type_check', 'compiler/rustc_trait_selection/src/traits/query/type_op', 'compiler/rustc_trait_selection/src/traits/query/type_op', 'tests/ui/borrowck', 'tests/ui/borrowck', 'tests/ui/borrowck', 'tests/ui/borrowck', 'tests/ui/higher-ranked/trait-bounds', 'tests/ui/higher-ranked/trait-bounds', 'tests/ui/implied-bounds', 'tests/ui/implied-bounds', 'tests/ui/implied-bounds', 'tests/ui/lifetimes/lifetime-errors', 'tests/ui/lifetimes/lifetime-errors', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf']",P-high,0
103899,"{'I-ICE', 'A-trait-system', 'A-associated-items', 'glacier', 'T-types', 'P-medium', 'S-bug-has-test', 'T-compiler', 'C-bug', 'regression-from-stable-to-stable'}",https://github.com/rust-lang/rust/issues/103899,ICE: `delay_span_bug`: `error performing ParamEnvAnd`,2022-11-02T20:13:18Z,2025-02-19T10:50:58Z,136539,https://github.com/rust-lang/rust/pull/136539,Emit dropck normalization errors in borrowck,2025-02-04 13:45,2025-02-19 10:51,839,371,"['trace.rs', 'mod.rs', 'elaborate_drop.rs', 'dropck_outlives.rs', 'dropck_outlives.rs', '103899.rs', '105299.rs', 'dropck-only-error-ambiguity.rs', 'dropck-only-error-ambiguity.stderr', 'dropck-only-error-async.rs', 'dropck-only-error-async.stderr', 'dropck-only-error-gat.rs', 'dropck-only-error-gat.stderr', 'dropck-only-error.rs', 'dropck-only-error.stderr', 'issue-103899.current.stderr', 'issue-103899.next.stderr', 'issue-103899.rs', 'hir-wf-check-erase-regions.rs', 'hir-wf-check-erase-regions.stderr']","['compiler/rustc_borrowck/src/type_check/liveness', 'compiler/rustc_middle/src/query', 'compiler/rustc_mir_transform/src', 'compiler/rustc_trait_selection/src/traits/query', 'compiler/rustc_traits/src', 'tests/crashes', 'tests/crashes', 'tests/ui/dropck', 'tests/ui/dropck', 'tests/ui/dropck', 'tests/ui/dropck', 'tests/ui/dropck', 'tests/ui/dropck', 'tests/ui/dropck', 'tests/ui/dropck', 'tests/ui/typeck', 'tests/ui/typeck', 'tests/ui/typeck', 'tests/ui/wf', 'tests/ui/wf']",P-medium,0
103840,"{'I-slow', 'P-medium', 'regression-from-stable-to-nightly', 'T-compiler', 'A-mir-opt-inlining', 'A-LLVM'}",https://github.com/rust-lang/rust/issues/103840,Worse codegen with `mem::take(vec)` than on stable,2022-11-01T16:12:32Z,2023-04-29T19:49:50Z,,,,,,179,,,,P-medium,1
103790,"{'I-ICE', 'T-compiler', 'C-bug', 'F-generic_const_exprs', 'A-const-generics'}",https://github.com/rust-lang/rust/issues/103790,ICE: const parameter out of range,2022-10-31T05:44:55Z,2022-11-03T03:01:03Z,103870,https://github.com/rust-lang/rust/pull/103870,Fix `inferred_kind` ICE,2022-11-02 05:52,2022-11-03 03:01,2,78,"['mod.rs', 'issue-103790.rs', 'issue-103790.stderr']","['compiler/rustc_hir_analysis/src/astconv', 'src/test/ui/consts', 'src/test/ui/consts']",,0
103771,"{'I-ICE', 'A-closures', 'F-closure_lifetime_binder', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/103771,ICE normalizing binder for closure,2022-10-30T19:02:59Z,2022-11-04T16:59:51Z,103780,https://github.com/rust-lang/rust/pull/103780,Fix late-bound lifetime closure ICEs in HIR typeck and MIR borrowck,2022-10-30 20:55,2022-11-04 16:59,4,199,"['mod.rs', 'universal_regions.rs', 'lifetimes.rs', 'late-bound-in-body.rs', 'nested-closures-regions.rs', 'nested-closures-regions.stderr', 'nested-closures.rs']","['compiler/rustc_borrowck/src/region_infer', 'compiler/rustc_borrowck/src', 'compiler/rustc_hir_analysis/src/collect', 'src/test/ui/closures/binder', 'src/test/ui/closures/binder', 'src/test/ui/closures/binder', 'src/test/ui/closures/binder']",,0
103770,"{'requires-incomplete-features', 'I-hang', 'requires-nightly', 'T-compiler', 'C-bug', 'F-generic_const_exprs', 'A-const-generics', 'F-adt_const_params'}",https://github.com/rust-lang/rust/issues/103770,"Hang with ADT const param, self-mention in where clause",2022-10-30T18:39:35Z,2024-07-03T11:09:35Z,127245,https://github.com/rust-lang/rust/pull/127245,Add a test for `generic_const_exprs`,2024-07-02 16:11,2024-07-03 11:09,611,32,"['adt_wf_hang.rs', 'adt_wf_hang.stderr']","['tests/ui/const-generics/generic_const_exprs', 'tests/ui/const-generics/generic_const_exprs']",,0
103741,"{'A-trait-system', 'A-const-generics', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/103741,Unrelated const generic selected during type inference,2022-10-29T18:08:44Z,2024-01-26T01:14:16Z,,,,,,453,,,,,0
103655,"{'T-compiler', 'A-mir-opt', 'A-debuginfo', 'C-bug'}",https://github.com/rust-lang/rust/issues/103655,MIR optimizations at `mir-opt-level=2` remove some debuginfo,2022-10-27T20:59:30Z,2023-10-08T12:37:11Z,116183,https://github.com/rust-lang/rust/pull/116183,Always preserve DebugInfo in DeadStoreElimination.,2023-09-26 20:45,2023-10-08 12:37,345,1582,"['bit_set.rs', 'debuginfo.rs', 'lib.rs', 'dead_store_elimination.rs', 'for_loops.rs', 'loop_expressions.rs', 'while_loops.rs', 'cycle.cycle.DeadStoreElimination.diff', 'cycle.cycle.DeadStoreElimination.panic-abort.diff', 'cycle.cycle.DeadStoreElimination.panic-unwind.diff', 'cycle.rs', 'dead_stores_better.f.DestinationPropagation.after.panic-abort.mir', 'dead_stores_better.f.DestinationPropagation.after.panic-unwind.mir', 'union.main.DestinationPropagation.panic-abort.diff', 'union.main.DestinationPropagation.panic-unwind.diff', 'issue_101973.inner.ConstProp.panic-abort.diff', 'issue_101973.inner.ConstProp.panic-unwind.diff', 'issue_59352.num_to_digit.PreCodegen.after.panic-abort.mir', 'issue_59352.num_to_digit.PreCodegen.after.panic-unwind.mir', 'checked_ops.step_forward.PreCodegen.after.mir', 'loops.filter_mapped.PreCodegen.after.mir', 'loops.int_range.PreCodegen.after.mir', 'range_iter.forward_loop.PreCodegen.after.panic-abort.mir', 'range_iter.forward_loop.PreCodegen.after.panic-unwind.mir', 'range_iter.range_iter_next.PreCodegen.after.panic-abort.mir', 'range_iter.range_iter_next.PreCodegen.after.panic-unwind.mir', 'slice_filter.variant_a-{closure#0}.PreCodegen.after.mir', 'slice_index.slice_get_unchecked_mut_range.PreCodegen.after.panic-abort.mir', 'slice_index.slice_get_unchecked_mut_range.PreCodegen.after.panic-unwind.mir', 'slice_iter.range_loop.PreCodegen.after.panic-abort.mir', 'slice_iter.range_loop.PreCodegen.after.panic-unwind.mir', 'slice_iter.reverse_loop.PreCodegen.after.panic-abort.mir', 'slice_iter.reverse_loop.PreCodegen.after.panic-unwind.mir']","['compiler/rustc_index/src', 'compiler/rustc_mir_dataflow/src', 'compiler/rustc_mir_dataflow/src', 'compiler/rustc_mir_transform/src', 'tests/incremental/hashes', 'tests/incremental/hashes', 'tests/incremental/hashes', 'tests/mir-opt/dead-store-elimination', 'tests/mir-opt/dead-store-elimination', 'tests/mir-opt/dead-store-elimination', 'tests/mir-opt/dead-store-elimination', 'tests/mir-opt/dest-prop', 'tests/mir-opt/dest-prop', 'tests/mir-opt/dest-prop', 'tests/mir-opt/dest-prop', 'tests/mir-opt', 'tests/mir-opt', 'tests/mir-opt/issues', 'tests/mir-opt/issues', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen', 'tests/mir-opt/pre-codegen']",,0
103599,"{'I-ICE', 'A-impl-trait', 'T-compiler', 'regression-from-stable-to-beta', 'C-bug'}",https://github.com/rust-lang/rust/issues/103599,ICE on recursive fn which returns impl T,2022-10-26T21:42:15Z,2022-10-27T10:05:13Z,103601,https://github.com/rust-lang/rust/pull/103601,Remove `commit_if_ok` probe from NLL type relation,2022-10-26 22:16,2022-10-27 10:05,0,26,"['mod.rs', 'issue-103599.rs', 'issue-103599.stderr']","['compiler/rustc_infer/src/infer/nll_relate', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait']",,0
103555,"{'I-slow', 'A-codegen', 'A-array', 'T-compiler', 'C-bug', 'A-const-generics', 'T-libs'}",https://github.com/rust-lang/rust/issues/103555,`array::zip` in combination with `array::map` optimises very poorly,2022-10-26T00:39:03Z,2023-05-31T08:25:24Z,112096,https://github.com/rust-lang/rust/pull/112096,Remove array_zip,2023-05-30 07:47,2023-05-31 08:25,217,41,"['mod.rs', 'array-map.rs', 'autovectorize-f32x4.rs']","['library/core/src/array', 'tests/codegen', 'tests/codegen']",,0
103532,"{'A-impl-trait', 'C-tracking-issue'}",https://github.com/rust-lang/rust/issues/103532,Tracking Issue for `impl_trait_projections`,2022-10-25T16:22:12Z,2023-09-29T15:19:55Z,,,,,,338,,,,,0
103330,"{'A-lifetimes', 'P-critical', 'T-compiler', 'C-bug', 'regression-from-stable-to-stable', 'T-lang'}",https://github.com/rust-lang/rust/issues/103330,function lifetime elision changed in 1.64,2022-10-21T01:33:25Z,2022-10-29T20:43:31Z,103450,https://github.com/rust-lang/rust/pull/103450,Do not consider repeated lifetime params for elision.,2022-10-23 19:37,2022-10-29 20:43,8,123,"['late.rs', 'lifetime-elision-return-type-requires-explicit-lifetime.rs', 'lifetime-elision-return-type-requires-explicit-lifetime.stderr']","['compiler/rustc_resolve/src', 'src/test/ui/lifetimes', 'src/test/ui/lifetimes']",P-critical,0
103068,"{'A-debuginfo', 'C-bug', 'A-mir-opt-inlining'}",https://github.com/rust-lang/rust/issues/103068,MIR inlining causes incorrect line numbers for inlined code,2022-10-14T21:30:27Z,2022-10-28T19:28:39Z,103071,https://github.com/rust-lang/rust/pull/103071,Fix line numbers for MIR inlined code,2022-10-14 23:28,2022-10-28 19:28,13,37,"['mod.rs', 'lib.rs', 'mir-inlined-line-numbers.rs']","['compiler/rustc_middle/src/ty', 'compiler/rustc_span/src', 'src/test/codegen']",,0
102734,"{'A-coherence', 'A-associated-items', 'T-compiler', 'A-diagnostics'}",https://github.com/rust-lang/rust/issues/102734,failing orphan check with associated types should suggest using the associated type directly.,2022-10-06T10:54:50Z,2024-09-28T17:05:53Z,,,,,,723,,,,,0
102522,"{'E-mentor', 'A-HIR', 'T-compiler', 'E-help-wanted', 'E-easy'}",https://github.com/rust-lang/rust/issues/102522,Assign HirIds in HIR traversal order,2022-09-30T17:27:08Z,2024-01-06T13:43:09Z,,,,,,462,,,,,0
102403,"{'A-const-eval', 'A-mir-opt', 'A-floating-point', 'C-bug'}",https://github.com/rust-lang/rust/issues/102403,Sign of zero from differs between CTFE and normal execution (float % float),2022-09-28T11:46:40Z,2023-07-26T23:09:35Z,113843,https://github.com/rust-lang/rust/pull/113843,Replace in-tree `rustc_apfloat` with the new version of the crate,2023-07-18 19:58,2023-07-26 23:09,301,7823,"['dep5', 'Cargo.lock', 'NCSA.txt', 'Cargo.toml', 'ieee.rs', 'lib.rs', 'ppc.rs', 'ieee.rs', 'ppc.rs', 'Cargo.toml', 'Cargo.toml', 'Cargo.toml', 'foreign_items.rs', 'deps.rs', 'style.rs', 'apfloat-f64-roundtrip.rs', 'apfloat-remainder-regression.rs', 'apfloat-modulo-wrong.rs', 'triagebot.toml']","['.reuse', '', 'LICENSES', 'compiler/rustc_apfloat', 'compiler/rustc_apfloat/src', 'compiler/rustc_apfloat/src', 'compiler/rustc_apfloat/src', 'compiler/rustc_apfloat/tests', 'compiler/rustc_apfloat/tests', 'compiler/rustc_const_eval', 'compiler/rustc_middle', 'compiler/rustc_mir_build', 'src/tools/miri/src/shims', 'src/tools/tidy/src', 'src/tools/tidy/src', 'tests/ui/const_prop', 'tests/ui/const_prop', 'tests/ui/numbers-arithmetic', '']",,1
102400,"{'A-lifetimes', 'T-compiler', 'D-terse', 'A-diagnostics', 'D-confusing'}",https://github.com/rust-lang/rust/issues/102400,Unhelpful diagnostic when infered lifetime of return value doesn't match parameter in closure,2022-09-28T10:41:12Z,2024-09-03T15:05:37Z,,,,,,706,,,,,0
102360,"{'A-trait-system', 'T-types', 'C-bug'}",https://github.com/rust-lang/rust/issues/102360,"broken interaction between marker traits, lifetimes, and caching",2022-09-27T11:56:50Z,2023-03-28T18:00:05Z,102472,https://github.com/rust-lang/rust/pull/102472,stop special-casing `'static` in evaluation,2022-09-29 12:46,2023-03-28 18:00,182,253,"['freshen.rs', 'mod.rs', 'mod.rs', 'overlap-marker-trait-with-static-lifetime.rs', 'overlap-marker-trait-with-static-lifetime.stderr', 'overlapping-impl-1-modulo-regions.rs', 'overlapping-impl-1-modulo-regions.stderr']","['compiler/rustc_infer/src/infer', 'compiler/rustc_infer/src/infer', 'compiler/rustc_trait_selection/src/traits/select', 'tests/ui/marker_trait_attr', 'tests/ui/marker_trait_attr', 'tests/ui/marker_trait_attr', 'tests/ui/marker_trait_attr']",,0
102333,"{'I-ICE', 'F-generic_associated_types', 'A-GATs', 'P-medium', 'T-compiler', 'regression-from-stable-to-beta', 'C-bug', 'A-const-generics'}",https://github.com/rust-lang/rust/issues/102333,ICEs galore with const-generic associated type in trait bound,2022-09-26T22:58:12Z,2022-09-29T16:24:37Z,102336,https://github.com/rust-lang/rust/pull/102336,Fix associated type bindings with anon const in GAT position,2022-09-26 23:59,2022-09-29 16:24,2,132,"['type_of.rs', 'issue-102333.rs']","['compiler/rustc_hir_analysis/src/collect', 'src/test/ui/generic-associated-types']",P-medium,0
102029,"{'C-bug', 'regression-from-stable-to-beta', 'A-lifetimes'}",https://github.com/rust-lang/rust/issues/102029,lifetime rules are overly restricted in 1.65 nightly / beta,2022-09-19T19:17:06Z,2022-09-19T22:28:06Z,,,,,,0,,,,,0
101973,"{'I-unsound', 'P-critical', 'regression-from-stable-to-nightly', 'T-compiler', 'C-bug', 'A-mir-opt'}",https://github.com/rust-lang/rust/issues/101973,Incorrect code generated by MIR optimization on nightly,2022-09-18T09:49:40Z,2022-09-21T19:58:53Z,102045,https://github.com/rust-lang/rust/pull/102045,fix ConstProp handling of written_only_inside_own_block_locals,2022-09-20 10:50,2022-09-21 19:58,3,160,"['const_prop.rs', 'issue-101973.rs', 'issue_101973.inner.ConstProp.diff']","['compiler/rustc_mir_transform/src', 'src/test/mir-opt', 'src/test/mir-opt']",P-critical,0
101972,"{'C-bug', 'A-coercions'}",https://github.com/rust-lang/rust/issues/101972,Reference to trivial block coerces more than reference to a value,2022-09-18T09:31:49Z,2023-02-06T07:17:36Z,,,,,,140,,,,,0
101951,"{'A-trait-system', 'A-lifetimes', 'P-critical', 'regression-from-stable-to-nightly', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/101951,E0477 triggered with current nightly,2022-09-17T21:39:48Z,2022-09-25T12:00:43Z,102016,https://github.com/rust-lang/rust/pull/102016,implied_bounds: deal with inference vars,2022-09-19 13:12,2022-09-25 12:00,7,125,"['env.rs', 'outlives_bounds.rs', 'implied_outlives_bounds.rs', 'compare_method.rs', 'issue-101951.rs']","['compiler/rustc_infer/src/infer/outlives', 'compiler/rustc_trait_selection/src/traits', 'compiler/rustc_traits/src', 'compiler/rustc_typeck/src/check', 'src/test/ui/implied-bounds']",P-critical,0
101601,"{'A-trait-system', 'A-associated-items', 'A-lifetimes', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/101601,rustc thinks a lifetime bound is necessary when passing an associated type into a nested call,2022-09-09T01:47:46Z,2022-09-11T03:31:13Z,,,,,,2,,,,,0
101510,"{'C-enhancement', 'A-borrow-checker'}",https://github.com/rust-lang/rust/issues/101510,match ergonomics on `&&str` is weird,2022-09-07T01:25:38Z,2023-05-24T01:37:14Z,,,,,,259,,,,,0
101470,"{'A-lints', 'P-high', 'T-compiler', 'C-bug', 'regression-from-stable-to-stable', 'A-mir-opt', 'A-diagnostics'}",https://github.com/rust-lang/rust/issues/101470,const prop missing diagnostic with unrelated changes,2022-09-06T07:08:17Z,2022-09-14T07:43:48Z,,,,,,8,,,,P-high,0
101453,"{'C-enhancement', 'A-lifetimes'}",https://github.com/rust-lang/rust/issues/101453,`'static` lifetime requirement on generic in order for container type to implement `'static` when using `PhantomData` ,2022-09-05T15:23:36Z,2022-09-05T19:12:37Z,,,,,,0,,,,,0
101380,"{'T-compiler', 'A-trait-objects', 'A-lifetimes', 'C-discussion'}",https://github.com/rust-lang/rust/issues/101380,Different behavior of lifetimes with aliases,2022-09-03T12:55:23Z,2024-01-26T01:09:54Z,,,,,,509,,,,,0
101284,"{'A-closures', 'A-lints', 'D-edition', 'T-compiler', 'A-edition-2021', 'A-diagnostics'}",https://github.com/rust-lang/rust/issues/101284,`rust-2021-incompatible-closure-captures` fires in 2021 edition code,2022-09-01T14:20:18Z,2022-09-05T12:49:53Z,101409,https://github.com/rust-lang/rust/pull/101409,Don't fire `rust_2021_incompatible_closure_captures` in `edition = 2021` crates,2022-09-04 15:03,2022-09-05 12:49,3,23,"['builtin.rs', 'upvar.rs', 'issue-101284.rs']","['compiler/rustc_lint_defs/src', 'compiler/rustc_typeck/src/check', 'src/test/ui/lint']",,0
101227,"{'A-closures', 'T-compiler', 'D-invalid-suggestion', 'C-bug', 'A-diagnostics'}",https://github.com/rust-lang/rust/issues/101227,Bad help in case of nested closures: consider adding 'move' even if closure is already marked as 'move',2022-08-31T08:41:31Z,2022-09-02T00:54:01Z,,,,,,1,,,,,0
101186,{'A-impl-trait'},https://github.com/rust-lang/rust/issues/101186,handle_opaque_type likely mis-uses `eq` relation,2022-08-30T07:19:45Z,2022-10-30T12:10:11Z,,,,,,61,,,,,0
101036,"{'I-ICE', 'glacier', 'T-compiler', 'C-bug', 'F-generic_const_exprs', 'A-const-generics'}",https://github.com/rust-lang/rust/issues/101036,Const generics out of range when substituting substs=[],2022-08-26T12:05:07Z,2023-01-17T18:27:06Z,,,,,,144,,,,,0
100905,"{'A-impl-trait', 'AsyncAwait-Triaged', 'WG-async', 'C-bug'}",https://github.com/rust-lang/rust/issues/100905,Closure returned as `impl FnOnce` incorrectly borrows captured used-by-value iff it is `Copy`,2022-08-23T05:11:41Z,2024-02-26T17:13:38Z,,,,,,552,,,,,0
100882,"{'A-inference', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/100882,Type inference breaks from a seemingly unrelated change,2022-08-22T15:29:35Z,2023-03-14T11:26:15Z,,,,,,203,,,,,0
100800,"{'requires-nightly', 'F-type_alias_impl_trait', 'C-bug', 'A-closures'}",https://github.com/rust-lang/rust/issues/100800,Explicitly stated argument-type of a closure gets overwritten by its type alias,2022-08-20T11:10:11Z,2022-09-16T09:57:55Z,101753,https://github.com/rust-lang/rust/pull/101753,Prefer explict closure sig types over expected ones,2022-09-13 10:10,2022-09-16 09:57,26,117,"['closure.rs', 'retag.main-{closure#0}.SimplifyCfg-elaborate-drops.after.mir', 'expect-fn-supply-fn.stderr', 'expect-two-infer-vars-supply-ty-with-bound-region.stderr', 'closure_args.rs', 'closure_args2.rs', 'issue-60371.stderr']","['compiler/rustc_typeck/src/check', 'src/test/mir-opt', 'src/test/ui/closure-expected-type', 'src/test/ui/closure-expected-type', 'src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait']",,0
100615,"{'A-lifetimes', 'E-mentor', 'P-high', 'T-compiler', 'E-help-wanted', 'D-terse', 'E-easy', 'regression-from-stable-to-stable', 'A-diagnostics'}",https://github.com/rust-lang/rust/issues/100615,Anon lifetime in `impl Trait` no longer suggests adding a lifetime parameter,2022-08-16T08:24:04Z,2022-11-07T21:02:58Z,,,,,,83,,,,P-high,0
100476,"{'I-hang', 'P-medium', 'T-compiler', 'regression-from-stable-to-beta', 'C-bug', 'A-mir-opt'}",https://github.com/rust-lang/rust/issues/100476,`rustc` hangs on a recursive function marked with `#[inline]`,2022-08-13T03:32:39Z,2022-08-19T22:23:01Z,100522,https://github.com/rust-lang/rust/pull/100522,Only check the `DefId` for the recursion check in MIR inliner.,2022-08-14 09:38,2022-08-19 22:23,6,38,"['inline.rs', 'polymorphic-recursion.rs']","['compiler/rustc_mir_transform/src', 'src/test/mir-opt/inline']",P-medium,0
100427,"{'E-mentor', 'A-HIR', 'E-help-wanted', 'E-easy'}",https://github.com/rust-lang/rust/issues/100427,"Given how much better the AST is from having the receiver be separate, it makes me wonder if HIR would benefit just as much…",2022-08-11T20:53:57Z,2022-09-05T19:38:00Z,,,,,,24,,,,,0
100406,"{'A-async-await', 'T-compiler', 'C-bug', 'A-borrow-checker', 'AsyncAwait-Triaged', 'WG-async'}",https://github.com/rust-lang/rust/issues/100406,async blocks can't forward references,2022-08-11T12:08:29Z,2024-02-26T17:11:40Z,,,,,,564,,,,,0
100270,"{'T-compiler', 'A-trait-objects', 'C-bug', 'L-type_alias_bounds'}",https://github.com/rust-lang/rust/issues/100270,Outlives-bounds in type aliases may affect object lifetime defaults which lint `type_alias_bounds` fails to acknowledge,2022-08-08T11:32:22Z,2024-07-26T10:48:50Z,,,,,,717,,,,,0
100187,"{'I-ICE', 'glacier', 'A-impl-trait', 'P-critical', 'T-compiler', 'regression-from-stable-to-beta', 'C-bug'}",https://github.com/rust-lang/rust/issues/100187,ICE: Region parameter out of range when substituting in region 'b (index=4),2022-08-06T05:05:02Z,2022-08-10T08:50:12Z,100340,https://github.com/rust-lang/rust/pull/100340,Iterate generics_def_id_map in reverse order to fix P-critical issue,2022-08-09 19:40,2022-08-10 08:50,4,27,"['lib.rs', 'issue-100187.rs']","['compiler/rustc_ast_lowering/src', 'src/test/ui/impl-trait']",P-critical,0
100027,"{'A-lifetimes', 'T-compiler', 'D-invalid-suggestion', 'A-diagnostics', 'A-suggestion-diagnostics'}",https://github.com/rust-lang/rust/issues/100027,Stable Rust erroneously suggests GAT to fix missing lifetime in associated type,2022-08-01T15:31:20Z,2024-11-21T10:44:14Z,,,,,,842,,,,,0
99914,"{'I-ICE', 'glacier', 'A-impl-trait', 'P-medium', 'regression-from-stable-to-nightly', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/99914,"ICE: index out of bounds: the len is 323 but the index is 324, ena-0.14.0/src/snapshot_vec.rs:199:10",2022-07-29T17:48:38Z,2022-08-30T17:33:36Z,99928,https://github.com/rust-lang/rust/pull/99928,Do not leak type variables from opaque type relation,2022-07-30 00:46,2022-08-30 17:33,31,51,"['sub.rs', 'issue-99914.rs', 'issue-99914.stderr']","['compiler/rustc_infer/src/infer', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait']",P-medium,0
99838,"{'E-needs-bisection', 'I-unsound', 'regression-untriaged', 'A-MIR', 'P-high', 'C-bug'}",https://github.com/rust-lang/rust/issues/99838,Misaligned reference from drop field in packed struct,2022-07-28T03:56:08Z,2022-08-03T19:02:42Z,100064,https://github.com/rust-lang/rust/pull/100064,fix is_disaligned logic for nested packed structs,2022-08-02 16:23,2022-08-03 19:02,6,179,"['alignment.rs', 'issue-99838.rs', 'unaligned_references.rs', 'unaligned_references.stderr']","['compiler/rustc_const_eval/src/util', 'src/test/ui/issues', 'src/test/ui/lint', 'src/test/ui/lint']",P-high,0
